,job_satisfaction,is_male,age,ten,fulltime,training,survey,talks,goals,trust_time,wages_above_avg,tarif,prp,prp_team
239,6.0,1.0,22.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
240,7.0,0.0,57.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
241,5.0,0.0,42.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
242,5.0,0.0,47.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
243,6.0,1.0,47.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
244,7.0,1.0,22.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
245,6.0,1.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
246,5.0,0.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
247,5.0,0.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
248,5.0,0.0,42.0,3.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
249,6.0,1.0,19.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
250,5.0,0.0,42.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
251,4.0,1.0,57.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
252,6.0,1.0,57.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
253,6.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
254,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
255,5.0,1.0,47.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
256,3.0,1.0,32.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
257,,1.0,27.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
258,5.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
259,5.0,0.0,42.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
260,5.0,0.0,52.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
261,5.0,1.0,32.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
262,5.0,1.0,52.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
263,5.0,1.0,37.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
264,6.0,1.0,27.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
265,4.0,1.0,57.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
266,5.0,1.0,37.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
267,4.0,1.0,19.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
268,6.0,1.0,47.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
269,6.0,1.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
270,5.0,0.0,37.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
271,3.0,1.0,32.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
272,5.0,0.0,52.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
273,5.0,,52.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
274,5.0,1.0,57.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
275,7.0,0.0,52.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
276,4.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
277,5.0,0.0,47.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
278,5.0,1.0,32.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
279,6.0,0.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
280,6.0,0.0,47.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
281,4.0,0.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
282,5.0,0.0,32.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
283,,0.0,47.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
284,7.0,1.0,47.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
285,,1.0,57.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
286,5.0,0.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
287,5.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
288,5.0,1.0,37.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
289,5.0,1.0,19.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
290,6.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
291,7.0,1.0,57.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
292,1.0,1.0,32.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
293,5.0,1.0,27.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
294,6.0,1.0,42.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
295,5.0,1.0,32.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
296,5.0,0.0,37.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
297,,1.0,27.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
298,,0.0,37.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
299,5.0,0.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
300,5.0,0.0,47.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
301,5.0,0.0,32.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
302,5.0,0.0,42.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
303,6.0,0.0,42.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
304,5.0,1.0,27.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
305,6.0,0.0,32.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
306,5.0,1.0,57.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
307,5.0,1.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
308,6.0,0.0,42.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
309,6.0,1.0,42.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
310,5.0,0.0,52.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
311,4.0,1.0,22.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
312,5.0,1.0,57.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
313,6.0,1.0,52.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
314,6.0,1.0,52.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
315,5.0,0.0,37.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
316,6.0,0.0,42.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
317,,0.0,42.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
318,4.0,1.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
319,5.0,0.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
320,5.0,0.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
321,3.0,1.0,52.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
322,3.0,1.0,27.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
323,5.0,1.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
324,5.0,0.0,42.0,8.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
325,4.0,1.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
326,6.0,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
327,5.0,1.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
328,3.0,0.0,37.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
329,7.0,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
330,4.0,0.0,47.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
331,6.0,1.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
332,5.0,1.0,52.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
333,5.0,1.0,37.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
334,3.0,0.0,37.0,21.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
335,5.0,0.0,47.0,13.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
336,4.0,1.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
337,5.0,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
338,,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
339,,0.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
340,4.0,1.0,47.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
341,,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
342,5.0,1.0,42.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
343,5.0,1.0,32.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
344,5.0,1.0,37.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
345,4.0,1.0,27.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
346,7.0,1.0,19.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
347,5.0,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
348,5.0,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
349,5.0,0.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
350,5.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
351,3.0,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
352,5.0,1.0,42.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
353,5.0,1.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
354,3.0,,,,,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
355,6.0,1.0,37.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
356,5.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
357,6.0,0.0,52.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
358,5.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
359,6.0,1.0,52.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
360,5.0,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
361,5.0,1.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
362,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
363,6.0,0.0,47.0,18.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
364,4.0,1.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
365,5.0,0.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
366,2.0,1.0,27.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
367,5.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
368,1.0,1.0,37.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
369,5.0,0.0,37.0,18.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
370,5.0,0.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
371,5.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
372,6.0,0.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
373,5.0,1.0,42.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
374,,1.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
375,5.0,1.0,47.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
376,,0.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
377,5.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
378,7.0,1.0,52.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
379,3.0,1.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
380,5.0,1.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
381,5.0,0.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
382,,1.0,52.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
383,5.0,1.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
384,6.0,0.0,47.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
385,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
386,6.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
387,,,42.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
388,6.0,1.0,32.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
389,7.0,0.0,32.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
390,6.0,0.0,47.0,21.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
391,,1.0,19.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
392,6.0,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
393,4.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
394,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
395,2.0,1.0,47.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
396,7.0,0.0,,18.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
397,5.0,1.0,37.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
398,3.0,1.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
399,5.0,1.0,57.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
400,4.0,0.0,47.0,13.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
401,5.0,1.0,32.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
402,4.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
403,6.0,0.0,42.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
404,6.0,0.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
405,3.0,1.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
406,7.0,0.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
407,6.0,0.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
408,4.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
409,5.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
410,5.0,1.0,37.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
411,6.0,0.0,42.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
412,6.0,1.0,42.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
413,7.0,0.0,47.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
414,5.0,1.0,37.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
415,4.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
416,1.0,1.0,57.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
417,4.0,1.0,32.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
418,5.0,1.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
419,5.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
420,,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
421,4.0,1.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
422,5.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
423,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
424,5.0,1.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
425,4.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
426,,0.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
427,5.0,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
428,4.0,0.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
429,5.0,1.0,52.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
430,5.0,0.0,47.0,13.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
431,6.0,1.0,37.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
432,,1.0,22.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
433,5.0,1.0,,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
434,5.0,0.0,52.0,13.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
435,3.0,1.0,42.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
436,6.0,0.0,47.0,8.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
437,6.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
438,5.0,1.0,42.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
439,4.0,1.0,42.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
440,5.0,1.0,52.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
441,,1.0,37.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
442,5.0,1.0,52.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
443,6.0,1.0,22.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
444,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
445,,0.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
446,5.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
447,,0.0,47.0,21.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
448,4.0,1.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
449,6.0,1.0,62.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
450,7.0,1.0,22.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
451,6.0,0.0,42.0,8.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
452,2.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
453,7.0,1.0,52.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
454,6.0,1.0,47.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
455,6.0,0.0,57.0,21.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
456,7.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
457,7.0,1.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
458,4.0,0.0,57.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
459,5.0,1.0,37.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
460,4.0,1.0,37.0,18.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
461,5.0,0.0,52.0,13.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
462,5.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
463,4.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
464,4.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
465,5.0,1.0,27.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
466,6.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
467,5.0,0.0,37.0,3.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
468,6.0,1.0,27.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
469,5.0,0.0,32.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
470,6.0,0.0,37.0,,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
471,6.0,0.0,47.0,18.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
472,5.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
473,6.0,0.0,37.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
474,5.0,0.0,52.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
475,6.0,0.0,32.0,8.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
476,6.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
477,5.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
